Hour,Month,Day,Hour of Day,Generation (kWh)
7588,11,12,3,0.000
7589,11,12,4,0.000
7590,11,12,5,0.000
7591,11,12,6,0.000
7592,11,12,7,0.000
7593,11,12,8,2.692
7594,11,12,9,6.051
7595,11,12,10,30.159
7596,11,12,11,41.838
7597,11,12,12,40.419
7598,11,12,13,38.263
7599,11,12,14,20.665
7600,11,12,15,13.808
7601,11,12,16,0.000
7602,11,12,17,0.000
7603,11,12,18,0.000
7604,11,12,19,0.000
7605,11,12,20,0.000
7606,11,12,21,0.000
7607,11,12,22,0.000
7608,11,12,23,0.000
7609,11,13,0,0.000
7610,11,13,1,0.000
7611,11,13,2,0.000
7612,11,13,3,0.000
7613,11,13,4,0.000
7614,11,13,5,0.000
7615,11,13,6,0.000
7616,11,13,7,0.000
7617,11,13,8,3.474
7618,11,13,9,15.312
7619,11,13,10,18.026
7620,11,13,11,28.399
7621,11,13,12,20.531
7622,11,13,13,12.851
7623,11,13,14,20.581
7624,11,13,15,5.939
7625,11,13,16,0.000
7626,11,13,17,0.000
7627,11,13,18,0.000
7628,11,13,19,0.000
7629,11,13,20,0.000
7630,11,13,21,0.000
7631,11,13,22,0.000
7632,11,13,23,0.000
7633,11,14,0,0.000
7634,11,14,1,0.000
7635,11,14,2,0.000
7636,11,14,3,0.000
7637,11,14,4,0.000
7638,11,14,5,0.000
7639,11,14,6,0.000
7640,11,14,7,0.000
7641,11,14,8,1.462
7642,11,14,9,14.627
7643,11,14,10,32.579
7644,11,14,11,31.820
7645,11,14,12,43.964
7646,11,14,13,22.863
7647,11,14,14,28.094
7648,11,14,15,8.325
7649,11,14,16,0.000
7650,11,14,17,0.000
7651,11,14,18,0.000
7652,11,14,19,0.000
7653,11,14,20,0.000
7654,11,14,21,0.000
7655,11,14,22,0.000
7656,11,14,23,0.000
7657,11,15,0,0.000
7658,11,15,1,0.000
7659,11,15,2,0.000
7660,11,15,3,0.000
7661,11,15,4,0.000
7662,11,15,5,0.000
7663,11,15,6,0.000
7664,11,15,7,0.000
7665,11,15,8,3.674
7666,11,15,9,15.787
7667,11,15,10,14.434
7668,11,15,11,38.774
7669,11,15,12,14.430
7670,11,15,13,22.056
7671,11,15,14,17.406
7672,11,15,15,9.242
7673,11,15,16,0.000
7674,11,15,17,0.000
7675,11,15,18,0.000
7676,11,15,19,0.000
7677,11,15,20,0.000
7678,11,15,21,0.000
7679,11,15,22,0.000
7680,11,15,23,0.000
7681,11,16,0,0.000
7682,11,16,1,0.000
7683,11,16,2,0.000
7684,11,16,3,0.000
7685,11,16,4,0.000
7686,11,16,5,0.000
7687,11,16,6,0.000
7688,11,16,7,0.000
7689,11,16,8,1.015
7690,11,16,9,20.802
7691,11,16,10,31.392
7692,11,16,11,34.474
7693,11,16,12,31.793
7694,11,16,13,25.329
7695,11,16,14,13.990
7696,11,16,15,10.434
7697,11,16,16,0.000
7698,11,16,17,0.000
7699,11,16,18,0.000
7700,11,16,19,0.000
7701,11,16,20,0.000
7702,11,16,21,0.000
7703,11,16,22,0.000
7704,11,16,23,0.000
7705,11,17,0,0.000
7706,11,17,1,0.000
7707,11,17,2,0.000
7708,11,17,3,0.000
7709,11,17,4,0.000
7710,11,17,5,0.000
7711,11,17,6,0.000
7712,11,17,7,0.000
7713,11,17,8,1.358
7714,11,17,9,16.561
7715,11,17,10,35.516
7716,11,17,11,48.166
7717,11,17,12,46.324
7718,11,17,13,38.744
7719,11,17,14,33.247
7720,11,17,15,18.842
7721,11,17,16,0.000
7722,11,17,17,0.000
7723,11,17,18,0.000
7724,11,17,19,0.000
7725,11,17,20,0.000
7726,11,17,21,0.000
7727,11,17,22,0.000
7728,11,17,23,0.000
7729,11,18,0,0.000
7730,11,18,1,0.000
7731,11,18,2,0.000
7732,11,18,3,0.000
7733,11,18,4,0.000
7734,11,18,5,0.000
7735,11,18,6,0.000
7736,11,18,7,0.000
7737,11,18,8,3.794
7738,11,18,9,12.919
7739,11,18,10,29.936
7740,11,18,11,29.247
7741,11,18,12,48.577
7742,11,18,13,18.140
7743,11,18,14,22.781
7744,11,18,15,9.928
7745,11,18,16,0.000
7746,11,18,17,0.000
7747,11,18,18,0.000
7748,11,18,19,0.000
7749,11,18,20,0.000
7750,11,18,21,0.000
7751,11,18,22,0.000
7752,11,18,23,0.000
7753,11,19,0,0.000
7754,11,19,1,0.000
7755,11,19,2,0.000
7756,11,19,3,0.000
7757,11,19,4,0.000
7758,11,19,5,0.000
7759,11,19,6,0.000
7760,11,19,7,0.000
7761,11,19,8,2.191
7762,11,19,9,9.595
7763,11,19,10,5.852
7764,11,19,11,18.100
7765,11,19,12,24.997
7766,11,19,13,14.125
7767,11,19,14,9.348
7768,11,19,15,6.412
7769,11,19,16,0.000
7770,11,19,17,0.000
7771,11,19,18,0.000
7772,11,19,19,0.000
7773,11,19,20,0.000
7774,11,19,21,0.000
7775,11,19,22,0.000
7776,11,19,23,0.000
7777,11,20,0,0.000
7778,11,20,1,0.000
7779,11,20,2,0.000
7780,11,20,3,0.000
7781,11,20,4,0.000
7782,11,20,5,0.000
7783,11,20,6,0.000
7784,11,20,7,0.000
7785,11,20,8,0.091
7786,11,20,9,10.865
7787,11,20,10,18.023
7788,11,20,11,21.279
7789,11,20,12,29.041
7790,11,20,13,25.622
7791,11,20,14,19.770
7792,11,20,15,2.425
7793,11,20,16,0.000
7794,11,20,17,0.000
7795,11,20,18,0.000
7796,11,20,19,0.000
7797,11,20,20,0.000
7798,11,20,21,0.000
7799,11,20,22,0.000
7800,11,20,23,0.000
7801,11,21,0,0.000
7802,11,21,1,0.000
7803,11,21,2,0.000
7804,11,21,3,0.000
7805,11,21,4,0.000
7806,11,21,5,0.000
7807,11,21,6,0.000
7808,11,21,7,0.000
7809,11,21,8,0.000
7810,11,21,9,8.289
7811,11,21,10,8.945
7812,11,21,11,12.717
7813,11,21,12,6.305
7814,11,21,13,6.360
7815,11,21,14,3.226
7816,11,21,15,3.250
7817,11,21,16,0.000
7818,11,21,17,0.000
7819,11,21,18,0.000
7820,11,21,19,0.000
7821,11,21,20,0.000
7822,11,21,21,0.000
7823,11,21,22,0.000
7824,11,21,23,0.000
7825,11,22,0,0.000
7826,11,22,1,0.000
7827,11,22,2,0.000
7828,11,22,3,0.000
7829,11,22,4,0.000
7830,11,22,5,0.000
7831,11,22,6,0.000
7832,11,22,7,0.000
7833,11,22,8,0.000
7834,11,22,9,15.833
7835,11,22,10,20.321
7836,11,22,11,14.018
7837,11,22,12,10.976
7838,11,22,13,17.131
7839,11,22,14,10.425
7840,11,22,15,2.762
7841,11,22,16,0.000
7842,11,22,17,0.000
7843,11,22,18,0.000
7844,11,22,19,0.000
7845,11,22,20,0.000
7846,11,22,21,0.000
7847,11,22,22,0.000
7848,11,22,23,0.000
7849,11,23,0,0.000
7850,11,23,1,0.000
7851,11,23,2,0.000
7852,11,23,3,0.000
7853,11,23,4,0.000
7854,11,23,5,0.000
7855,11,23,6,0.000
7856,11,23,7,0.000
7857,11,23,8,0.000
7858,11,23,9,7.434
7859,11,23,10,14.208
7860,11,23,11,28.956
7861,11,23,12,31.904
7862,11,23,13,34.485
7863,11,23,14,29.999
7864,11,23,15,10.307
7865,11,23,16,0.000
7866,11,23,17,0.000
7867,11,23,18,0.000
7868,11,23,19,0.000
7869,11,23,20,0.000
7870,11,23,21,0.000
7871,11,23,22,0.000
7872,11,23,23,0.000
7873,11,24,0,0.000
7874,11,24,1,0.000
7875,11,24,2,0.000
7876,11,24,3,0.000
7877,11,24,4,0.000
7878,11,24,5,0.000
7879,11,24,6,0.000
7880,11,24,7,0.000
7881,11,24,8,0.000
7882,11,24,9,9.474
7883,11,24,10,3.965
7884,11,24,11,21.284
7885,11,24,12,9.407
7886,11,24,13,10.926
7887,11,24,14,6.038
7888,11,24,15,7.158
7889,11,24,16,0.000
7890,11,24,17,0.000
7891,11,24,18,0.000
7892,11,24,19,0.000
7893,11,24,20,0.000
7894,11,24,21,0.000
7895,11,24,22,0.000
7896,11,24,23,0.000
7897,11,25,0,0.000
7898,11,25,1,0.000
7899,11,25,2,0.000
7900,11,25,3,0.000
7901,11,25,4,0.000
7902,11,25,5,0.000
7903,11,25,6,0.000
7904,11,25,7,0.000
7905,11,25,8,0.000
7906,11,25,9,7.348
7907,11,25,10,10.208
7908,11,25,11,13.637
7909,11,25,12,26.889
7910,11,25,13,13.904
7911,11,25,14,19.518
7912,11,25,15,6.551
7913,11,25,16,0.000
7914,11,25,17,0.000
7915,11,25,18,0.000
7916,11,25,19,0.000
7917,11,25,20,0.000
7918,11,25,21,0.000
7919,11,25,22,0.000
7920,11,25,23,0.000
7921,11,26,0,0.000
7922,11,26,1,0.000
7923,11,26,2,0.000
7924,11,26,3,0.000
7925,11,26,4,0.000
7926,11,26,5,0.000
7927,11,26,6,0.000
7928,11,26,7,0.000
7929,11,26,8,0.000
7930,11,26,9,3.300
7931,11,26,10,10.590
7932,11,26,11,7.023
7933,11,26,12,6.696
7934,11,26,13,6.721
7935,11,26,14,5.739
7936,11,26,15,3.102
7937,11,26,16,0.000
7938,11,26,17,0.000
7939,11,26,18,0.000
7940,11,26,19,0.000
7941,11,26,20,0.000
7942,11,26,21,0.000
7943,11,26,22,0.000
7944,11,26,23,0.000
7945,11,27,0,0.000
7946,11,27,1,0.000
7947,11,27,2,0.000
7948,11,27,3,0.000
7949,11,27,4,0.000
7950,11,27,5,0.000
7951,11,27,6,0.000
7952,11,27,7,0.000
7953,11,27,8,0.000
7954,11,27,9,10.261
7955,11,27,10,17.470
7956,11,27,11,18.551
7957,11,27,12,10.825
7958,11,27,13,10.427
7959,11,27,14,1.630
7960,11,27,15,7.796
7961,11,27,16,0.000
7962,11,27,17,0.000
7963,11,27,18,0.000
7964,11,27,19,0.000
7965,11,27,20,0.000
7966,11,27,21,0.000
7967,11,27,22,0.000
7968,11,27,23,0.000
7969,11,28,0,0.000
7970,11,28,1,0.000
7971,11,28,2,0.000
7972,11,28,3,0.000
7973,11,28,4,0.000
7974,11,28,5,0.000
7975,11,28,6,0.000
7976,11,28,7,0.000
7977,11,28,8,0.000
7978,11,28,9,13.586
7979,11,28,10,30.793
7980,11,28,11,30.618
7981,11,28,12,30.826
7982,11,28,13,36.209
7983,11,28,14,17.099
7984,11,28,15,9.706
7985,11,28,16,0.000
7986,11,28,17,0.000
7987,11,28,18,0.000
7988,11,28,19,0.000
7989,11,28,20,0.000
7990,11,28,21,0.000
7991,11,28,22,0.000
7992,11,28,23,0.000
7993,11,29,0,0.000
7994,11,29,1,0.000
7995,11,29,2,0.000
7996,11,29,3,0.000
7997,11,29,4,0.000
7998,11,29,5,0.000
7999,11,29,6,0.000
8000,11,29,7,0.000
8001,11,29,8,0.000
8002,11,29,9,17.650
8003,11,29,10,39.667
8004,11,29,11,51.667
8005,11,29,12,40.626
8006,11,29,13,39.498
8007,11,29,14,22.737
8008,11,29,15,6.691
8009,11,29,16,0.000
8010,11,29,17,0.000
8011,11,29,18,0.000
8012,11,29,19,0.000
8013,11,29,20,0.000
8014,11,29,21,0.000
8015,11,29,22,0.000
8016,11,29,23,0.000
8017,11,30,0,0.000
8018,11,30,1,0.000
8019,11,30,2,0.000
8020,11,30,3,0.000
8021,11,30,4,0.000
8022,11,30,5,0.000
8023,11,30,6,0.000
8024,11,30,7,0.000
8025,11,30,8,0.000
8026,11,30,9,14.539
8027,11,30,10,17.993
8028,11,30,11,28.756
8029,11,30,12,40.240
8030,11,30,13,36.854
8031,11,30,14,17.082
8032,11,30,15,4.584
8033,11,30,16,0.000
8034,11,30,17,0.000
8035,11,30,18,0.000
8036,11,30,19,0.000
8037,11,30,20,0.000
8038,11,30,21,0.000
8039,11,30,22,0.000
8040,11,30,23,0.000
8041,12,1,0,0.000
8042,12,1,1,0.000
8043,12,1,2,0.000
8044,12,1,3,0.000
8045,12,1,4,0.000
8046,12,1,5,0.000
8047,12,1,6,0.000
8048,12,1,7,0.000
8049,12,1,8,0.000
8050,12,1,9,4.172
8051,12,1,10,5.978
8052,12,1,11,11.167
8053,12,1,12,6.306
8054,12,1,13,11.323
8055,12,1,14,3.619
8056,12,1,15,4.964
8057,12,1,16,0.000
8058,12,1,17,0.000
8059,12,1,18,0.000
8060,12,1,19,0.000
8061,12,1,20,0.000
8062,12,1,21,0.000
8063,12,1,22,0.000
8064,12,1,23,0.000
8065,12,2,0,0.000
8066,12,2,1,0.000
8067,12,2,2,0.000
8068,12,2,3,0.000
8069,12,2,4,0.000
8070,12,2,5,0.000
8071,12,2,6,0.000
8072,12,2,7,0.000
8073,12,2,8,0.000
8074,12,2,9,7.646
8075,12,2,10,23.229
8076,12,2,11,12.647
8077,12,2,12,27.337
8078,12,2,13,23.281
8079,12,2,14,20.787
8080,12,2,15,7.214
8081,12,2,16,0.000
8082,12,2,17,0.000
8083,12,2,18,0.000
8084,12,2,19,0.000
8085,12,2,20,0.000
8086,12,2,21,0.000
8087,12,2,22,0.000
8088,12,2,23,0.000
8089,12,3,0,0.000
8090,12,3,1,0.000
8091,12,3,2,0.000
8092,12,3,3,0.000
8093,12,3,4,0.000
8094,12,3,5,0.000
8095,12,3,6,0.000
8096,12,3,7,0.000
8097,12,3,8,0.000
8098,12,3,9,15.824
8099,12,3,10,31.796
8100,12,3,11,41.213
8101,12,3,12,30.808
8102,12,3,13,21.757
8103,12,3,14,13.767
8104,12,3,15,6.603
8105,12,3,16,0.000
8106,12,3,17,0.000
8107,12,3,18,0.000
8108,12,3,19,0.000
8109,12,3,20,0.000
8110,12,3,21,0.000
8111,12,3,22,0.000
8112,12,3,23,0.000
8113,12,4,0,0.000
8114,12,4,1,0.000
8115,12,4,2,0.000
8116,12,4,3,0.000
8117,12,4,4,0.000
8118,12,4,5,0.000
8119,12,4,6,0.000
8120,12,4,7,0.000
8121,12,4,8,0.000
8122,12,4,9,1.080
8123,12,4,10,2.420
8124,12,4,11,3.591
8125,12,4,12,4.418
8126,12,4,13,3.872
8127,12,4,14,2.731
8128,12,4,15,1.260
8129,12,4,16,0.000
8130,12,4,17,0.000
8131,12,4,18,0.000
8132,12,4,19,0.000
8133,12,4,20,0.000
8134,12,4,21,0.000
8135,12,4,22,0.000
8136,12,4,23,0.000
8137,12,5,0,0.000
8138,12,5,1,0.000
8139,12,5,2,0.000
8140,12,5,3,0.000
8141,12,5,4,0.000
8142,12,5,5,0.000
8143,12,5,6,0.000
8144,12,5,7,0.000
8145,12,5,8,0.000
8146,12,5,9,3.951
8147,12,5,10,5.433
8148,12,5,11,4.476
8149,12,5,12,4.464
8150,12,5,13,3.615
8151,12,5,14,4.410
8152,12,5,15,1.019
8153,12,5,16,0.000
8154,12,5,17,0.000
8155,12,5,18,0.000
8156,12,5,19,0.000
8157,12,5,20,0.000
8158,12,5,21,0.000
8159,12,5,22,0.000
8160,12,5,23,0.000
8161,12,6,0,0.000
8162,12,6,1,0.000
8163,12,6,2,0.000
8164,12,6,3,0.000
8165,12,6,4,0.000
8166,12,6,5,0.000
8167,12,6,6,0.000
8168,12,6,7,0.000
8169,12,6,8,0.000
8170,12,6,9,8.301
8171,12,6,10,22.392
8172,12,6,11,29.547
8173,12,6,12,29.950
8174,12,6,13,19.198
8175,12,6,14,8.289
8176,12,6,15,2.670
8177,12,6,16,0.000
8178,12,6,17,0.000
8179,12,6,18,0.000
8180,12,6,19,0.000
8181,12,6,20,0.000
8182,12,6,21,0.000
8183,12,6,22,0.000
8184,12,6,23,0.000
8185,12,7,0,0.000
8186,12,7,1,0.000
8187,12,7,2,0.000
8188,12,7,3,0.000
8189,12,7,4,0.000
8190,12,7,5,0.000
8191,12,7,6,0.000
8192,12,7,7,0.000
8193,12,7,8,0.000
8194,12,7,9,10.094
8195,12,7,10,27.741
8196,12,7,11,35.111
8197,12,7,12,29.200
8198,12,7,13,18.049
8199,12,7,14,17.612
8200,12,7,15,3.573
8201,12,7,16,0.000
8202,12,7,17,0.000
8203,12,7,18,0.000
8204,12,7,19,0.000
8205,12,7,20,0.000
8206,12,7,21,0.000
8207,12,7,22,0.000
8208,12,7,23,0.000
8209,12,8,0,0.000
8210,12,8,1,0.000
8211,12,8,2,0.000
8212,12,8,3,0.000
8213,12,8,4,0.000
8214,12,8,5,0.000
8215,12,8,6,0.000
8216,12,8,7,0.000
8217,12,8,8,0.000
8218,12,8,9,10.227
8219,12,8,10,27.710
8220,12,8,11,23.574
8221,12,8,12,41.815
8222,12,8,13,33.442
8223,12,8,14,23.885
8224,12,8,15,8.518
8225,12,8,16,0.000
8226,12,8,17,0.000
8227,12,8,18,0.000
8228,12,8,19,0.000
8229,12,8,20,0.000
8230,12,8,21,0.000
8231,12,8,22,0.000
8232,12,8,23,0.000
8233,12,9,0,0.000
8234,12,9,1,0.000
8235,12,9,2,0.000
8236,12,9,3,0.000
8237,12,9,4,0.000
8238,12,9,5,0.000
8239,12,9,6,0.000
8240,12,9,7,0.000
8241,12,9,8,0.000
8242,12,9,9,2.568
8243,12,9,10,2.484
8244,12,9,11,7.956
8245,12,9,12,21.335
8246,12,9,13,9.157
8247,12,9,14,7.629
8248,12,9,15,3.747
8249,12,9,16,0.000
8250,12,9,17,0.000
8251,12,9,18,0.000
8252,12,9,19,0.000
8253,12,9,20,0.000
8254,12,9,21,0.000
8255,12,9,22,0.000
8256,12,9,23,0.000
8257,12,10,0,0.000
8258,12,10,1,0.000
8259,12,10,2,0.000
8260,12,10,3,0.000
8261,12,10,4,0.000
8262,12,10,5,0.000
8263,12,10,6,0.000
8264,12,10,7,0.000
8265,12,10,8,0.000
8266,12,10,9,18.985
8267,12,10,10,32.958
8268,12,10,11,30.378
8269,12,10,12,36.997
8270,12,10,13,31.639
8271,12,10,14,23.795
8272,12,10,15,5.227
8273,12,10,16,0.000
8274,12,10,17,0.000
8275,12,10,18,0.000
8276,12,10,19,0.000
8277,12,10,20,0.000
8278,12,10,21,0.000
8279,12,10,22,0.000
8280,12,10,23,0.000
8281,12,11,0,0.000
8282,12,11,1,0.000
8283,12,11,2,0.000
8284,12,11,3,0.000
8285,12,11,4,0.000
8286,12,11,5,0.000
8287,12,11,6,0.000
8288,12,11,7,0.000
8289,12,11,8,0.000
8290,12,11,9,5.523
8291,12,11,10,11.914
8292,12,11,11,14.389
8293,12,11,12,12.845
8294,12,11,13,5.914
8295,12,11,14,4.386
8296,12,11,15,1.014
8297,12,11,16,0.000
8298,12,11,17,0.000
8299,12,11,18,0.000
8300,12,11,19,0.000
8301,12,11,20,0.000
8302,12,11,21,0.000
8303,12,11,22,0.000
8304,12,11,23,0.000
8305,12,12,0,0.000
8306,12,12,1,0.000
8307,12,12,2,0.000
8308,12,12,3,0.000
8309,12,12,4,0.000
8310,12,12,5,0.000
8311,12,12,6,0.000
8312,12,12,7,0.000
8313,12,12,8,0.000
8314,12,12,9,6.820
8315,12,12,10,23.004
8316,12,12,11,13.137
8317,12,12,12,20.906
8318,12,12,13,18.596
8319,12,12,14,9.781
8320,12,12,15,1.047
8321,12,12,16,0.000
8322,12,12,17,0.000
8323,12,12,18,0.000
8324,12,12,19,0.000
8325,12,12,20,0.000
8326,12,12,21,0.000
8327,12,12,22,0.000
8328,12,12,23,0.000
8329,12,13,0,0.000
8330,12,13,1,0.000
8331,12,13,2,0.000
8332,12,13,3,0.000
8333,12,13,4,0.000
8334,12,13,5,0.000
8335,12,13,6,0.000
8336,12,13,7,0.000
8337,12,13,8,0.000
8338,12,13,9,4.966
8339,12,13,10,23.620
8340,12,13,11,36.109
8341,12,13,12,42.253
8342,12,13,13,32.983
8343,12,13,14,5.956
8344,12,13,15,2.962
8345,12,13,16,0.000
8346,12,13,17,0.000
8347,12,13,18,0.000
8348,12,13,19,0.000
8349,12,13,20,0.000
8350,12,13,21,0.000
8351,12,13,22,0.000
8352,12,13,23,0.000
8353,12,14,0,0.000
8354,12,14,1,0.000
8355,12,14,2,0.000
8356,12,14,3,0.000
8357,12,14,4,0.000
8358,12,14,5,0.000
8359,12,14,6,0.000
8360,12,14,7,0.000
8361,12,14,8,0.000
8362,12,14,9,5.133
8363,12,14,10,29.122
8364,12,14,11,29.443
8365,12,14,12,36.187
8366,12,14,13,18.437
8367,12,14,14,5.230
8368,12,14,15,4.823
8369,12,14,16,0.000
8370,12,14,17,0.000
8371,12,14,18,0.000
8372,12,14,19,0.000
8373,12,14,20,0.000
8374,12,14,21,0.000
8375,12,14,22,0.000
8376,12,14,23,0.000
8377,12,15,0,0.000
8378,12,15,1,0.000
8379,12,15,2,0.000
8380,12,15,3,0.000
8381,12,15,4,0.000
8382,12,15,5,0.000
8383,12,15,6,0.000
8384,12,15,7,0.000
8385,12,15,8,0.000
8386,12,15,9,9.930
8387,12,15,10,28.466
8388,12,15,11,28.092
8389,12,15,12,36.146
8390,12,15,13,23.996
8391,12,15,14,16.827
8392,12,15,15,4.074
8393,12,15,16,0.000
8394,12,15,17,0.000
8395,12,15,18,0.000
8396,12,15,19,0.000
8397,12,15,20,0.000
8398,12,15,21,0.000
8399,12,15,22,0.000
8400,12,15,23,0.000
8401,12,16,0,0.000
8402,12,16,1,0.000
8403,12,16,2,0.000
8404,12,16,3,0.000
8405,12,16,4,0.000
8406,12,16,5,0.000
8407,12,16,6,0.000
8408,12,16,7,0.000
8409,12,16,8,0.000
8410,12,16,9,6.343
8411,12,16,10,18.361
8412,12,16,11,41.842
8413,12,16,12,29.023
8414,12,16,13,15.856
8415,12,16,14,14.637
8416,12,16,15,2.371
8417,12,16,16,0.000
8418,12,16,17,0.000
8419,12,16,18,0.000
8420,12,16,19,0.000
8421,12,16,20,0.000
8422,12,16,21,0.000
8423,12,16,22,0.000
8424,12,16,23,0.000
8425,12,17,0,0.000
8426,12,17,1,0.000
8427,12,17,2,0.000
8428,12,17,3,0.000
8429,12,17,4,0.000
8430,12,17,5,0.000
8431,12,17,6,0.000
8432,12,17,7,0.000
8433,12,17,8,0.000
8434,12,17,9,4.141
8435,12,17,10,8.460
8436,12,17,11,9.093
8437,12,17,12,5.534
8438,12,17,13,1.988
8439,12,17,14,7.733
8440,12,17,15,3.543
8441,12,17,16,0.000
8442,12,17,17,0.000
8443,12,17,18,0.000
8444,12,17,19,0.000
8445,12,17,20,0.000
8446,12,17,21,0.000
8447,12,17,22,0.000
8448,12,17,23,0.000
8449,12,18,0,0.000
8450,12,18,1,0.000
8451,12,18,2,0.000
8452,12,18,3,0.000
8453,12,18,4,0.000
8454,12,18,5,0.000
8455,12,18,6,0.000
8456,12,18,7,0.000
8457,12,18,8,0.000
8458,12,18,9,2.272
8459,12,18,10,9.872
8460,12,18,11,34.040
8461,12,18,12,22.555
8462,12,18,13,19.666
8463,12,18,14,13.499
8464,12,18,15,1.212
8465,12,18,16,0.000
8466,12,18,17,0.000
8467,12,18,18,0.000
8468,12,18,19,0.000
8469,12,18,20,0.000
8470,12,18,21,0.000
8471,12,18,22,0.000
8472,12,18,23,0.000
8473,12,19,0,0.000
8474,12,19,1,0.000
8475,12,19,2,0.000
8476,12,19,3,0.000
8477,12,19,4,0.000
8478,12,19,5,0.000
8479,12,19,6,0.000
8480,12,19,7,0.000
8481,12,19,8,0.000
8482,12,19,9,3.494
8483,12,19,10,16.026
8484,12,19,11,22.505
8485,12,19,12,19.884
8486,12,19,13,17.598
8487,12,19,14,11.884
8488,12,19,15,2.695
8489,12,19,16,0.000
8490,12,19,17,0.000
8491,12,19,18,0.000
8492,12,19,19,0.000
8493,12,19,20,0.000
8494,12,19,21,0.000
8495,12,19,22,0.000
8496,12,19,23,0.000
8497,12,20,0,0.000
8498,12,20,1,0.000
8499,12,20,2,0.000
8500,12,20,3,0.000
8501,12,20,4,0.000
8502,12,20,5,0.000
8503,12,20,6,0.000
8504,12,20,7,0.000
8505,12,20,8,0.000
8506,12,20,9,0.346
8507,12,20,10,5.446
8508,12,20,11,18.287
8509,12,20,12,16.894
8510,12,20,13,16.460
8511,12,20,14,13.303
8512,12,20,15,4.963
8513,12,20,16,0.000
8514,12,20,17,0.000
8515,12,20,18,0.000
8516,12,20,19,0.000
8517,12,20,20,0.000
8518,12,20,21,0.000
8519,12,20,22,0.000
8520,12,20,23,0.000
8521,12,21,0,0.000
8522,12,21,1,0.000
8523,12,21,2,0.000
8524,12,21,3,0.000
8525,12,21,4,0.000
8526,12,21,5,0.000
8527,12,21,6,0.000
8528,12,21,7,0.000
8529,12,21,8,0.000
8530,12,21,9,1.359
8531,12,21,10,5.670
8532,12,21,11,17.532
8533,12,21,12,5.682
8534,12,21,13,8.248
8535,12,21,14,6.877
8536,12,21,15,1.041
8537,12,21,16,0.000
8538,12,21,17,0.000
8539,12,21,18,0.000
8540,12,21,19,0.000
8541,12,21,20,0.000
8542,12,21,21,0.000
8543,12,21,22,0.000
8544,12,21,23,0.000
8545,12,22,0,0.000
8546,12,22,1,0.000
8547,12,22,2,0.000
8548,12,22,3,0.000
8549,12,22,4,0.000
8550,12,22,5,0.000
8551,12,22,6,0.000
8552,12,22,7,0.000
8553,12,22,8,0.000
8554,12,22,9,4.603
8555,12,22,10,8.870
8556,12,22,11,21.094
8557,12,22,12,9.780
8558,12,22,13,15.557
8559,12,22,14,14.627
8560,12,22,15,6.843
8561,12,22,16,0.000
8562,12,22,17,0.000
8563,12,22,18,0.000
8564,12,22,19,0.000
8565,12,22,20,0.000
8566,12,22,21,0.000
8567,12,22,22,0.000
8568,12,22,23,0.000
8569,12,23,0,0.000
8570,12,23,1,0.000
8571,12,23,2,0.000
8572,12,23,3,0.000
8573,12,23,4,0.000
8574,12,23,5,0.000
8575,12,23,6,0.000
8576,12,23,7,0.000
8577,12,23,8,0.000
8578,12,23,9,10.424
8579,12,23,10,15.129
8580,12,23,11,22.000
8581,12,23,12,21.369
8582,12,23,13,22.042
8583,12,23,14,22.595
8584,12,23,15,8.308
8585,12,23,16,0.000
8586,12,23,17,0.000
8587,12,23,18,0.000
8588,12,23,19,0.000
8589,12,23,20,0.000
8590,12,23,21,0.000
8591,12,23,22,0.000
8592,12,23,23,0.000
8593,12,24,0,0.000
8594,12,24,1,0.000
8595,12,24,2,0.000
8596,12,24,3,0.000
8597,12,24,4,0.000
8598,12,24,5,0.000
8599,12,24,6,0.000
8600,12,24,7,0.000
8601,12,24,8,0.000
8602,12,24,9,2.998
8603,12,24,10,5.663
8604,12,24,11,15.224
8605,12,24,12,10.189
8606,12,24,13,4.500
8607,12,24,14,5.069
8608,12,24,15,1.225
8609,12,24,16,0.000
8610,12,24,17,0.000
8611,12,24,18,0.000
8612,12,24,19,0.000
8613,12,24,20,0.000
8614,12,24,21,0.000
8615,12,24,22,0.000
8616,12,24,23,0.000
8617,12,25,0,0.000
8618,12,25,1,0.000
8619,12,25,2,0.000
8620,12,25,3,0.000
8621,12,25,4,0.000
8622,12,25,5,0.000
8623,12,25,6,0.000
8624,12,25,7,0.000
8625,12,25,8,0.000
8626,12,25,9,1.266
8627,12,25,10,9.736
8628,12,25,11,11.406
8629,12,25,12,8.717
8630,12,25,13,6.612
8631,12,25,14,5.452
8632,12,25,15,6.734
8633,12,25,16,0.000
8634,12,25,17,0.000
8635,12,25,18,0.000
8636,12,25,19,0.000
8637,12,25,20,0.000
8638,12,25,21,0.000
8639,12,25,22,0.000
8640,12,25,23,0.000
8641,12,26,0,0.000
8642,12,26,1,0.000
8643,12,26,2,0.000
8644,12,26,3,0.000
8645,12,26,4,0.000
8646,12,26,5,0.000
8647,12,26,6,0.000
8648,12,26,7,0.000
8649,12,26,8,0.000
8650,12,26,9,2.395
8651,12,26,10,14.899
8652,12,26,11,21.437
8653,12,26,12,30.141
8654,12,26,13,23.622
8655,12,26,14,23.578
8656,12,26,15,3.686
8657,12,26,16,0.000
8658,12,26,17,0.000
8659,12,26,18,0.000
8660,12,26,19,0.000
8661,12,26,20,0.000
